Area,Year,Crop,Measurement,Unit,Value
South Dakota,2015,Genetically engineered (GE) corn varieties,All GE varieties,Percent of corn planted,97
Texas,2015,Genetically engineered (GE) corn varieties,All GE varieties,Percent of corn planted,89
Wisconsin,2015,Genetically engineered (GE) corn varieties,All GE varieties,Percent of corn planted,92
Other States,2015,Genetically engineered (GE) corn varieties,All GE varieties,Percent of corn planted,90
U.S.,2015,Genetically engineered (GE) corn varieties,All GE varieties,Percent of corn planted,92
Illinois,2016,Genetically engineered (GE) corn varieties,All GE varieties,Percent of corn planted,93
Indiana,2016,Genetically engineered (GE) corn varieties,All GE varieties,Percent of corn planted,86
Iowa,2016,Genetically engineered (GE) corn varieties,All GE varieties,Percent of corn planted,92
Kansas,2016,Genetically engineered (GE) corn varieties,All GE varieties,Percent of corn planted,95
Michigan,2016,Genetically engineered (GE) corn varieties,All GE varieties,Percent of corn planted,91
Minnesota,2016,Genetically engineered (GE) corn varieties,All GE varieties,Percent of corn planted,93
Missouri,2016,Genetically engineered (GE) corn varieties,All GE varieties,Percent of corn planted,93
Nebraska,2016,Genetically engineered (GE) corn varieties,All GE varieties,Percent of corn planted,95
North Dakota,2016,Genetically engineered (GE) corn varieties,All GE varieties,Percent of corn planted,95
Ohio,2016,Genetically engineered (GE) corn varieties,All GE varieties,Percent of corn planted,86
South Dakota,2016,Genetically engineered (GE) corn varieties,All GE varieties,Percent of corn planted,98
Texas,2016,Genetically engineered (GE) corn varieties,All GE varieties,Percent of corn planted,90
Wisconsin,2016,Genetically engineered (GE) corn varieties,All GE varieties,Percent of corn planted,90
Other States,2016,Genetically engineered (GE) corn varieties,All GE varieties,Percent of corn planted,90
U.S.,2016,Genetically engineered (GE) corn varieties,All GE varieties,Percent of corn planted,92
Illinois,2017,Genetically engineered (GE) corn varieties,All GE varieties,Percent of corn planted,92
Indiana,2017,Genetically engineered (GE) corn varieties,All GE varieties,Percent of corn planted,87
Iowa,2017,Genetically engineered (GE) corn varieties,All GE varieties,Percent of corn planted,93
Kansas,2017,Genetically engineered (GE) corn varieties,All GE varieties,Percent of corn planted,95
Michigan,2017,Genetically engineered (GE) corn varieties,All GE varieties,Percent of corn planted,87
Minnesota,2017,Genetically engineered (GE) corn varieties,All GE varieties,Percent of corn planted,94
Missouri,2017,Genetically engineered (GE) corn varieties,All GE varieties,Percent of corn planted,91
Nebraska,2017,Genetically engineered (GE) corn varieties,All GE varieties,Percent of corn planted,96
North Dakota,2017,Genetically engineered (GE) corn varieties,All GE varieties,Percent of corn planted,93
Ohio,2017,Genetically engineered (GE) corn varieties,All GE varieties,Percent of corn planted,82
South Dakota,2017,Genetically engineered (GE) corn varieties,All GE varieties,Percent of corn planted,97
Texas,2017,Genetically engineered (GE) corn varieties,All GE varieties,Percent of corn planted,95
Wisconsin,2017,Genetically engineered (GE) corn varieties,All GE varieties,Percent of corn planted,87
Other States,2017,Genetically engineered (GE) corn varieties,All GE varieties,Percent of corn planted,91
U.S.,2017,Genetically engineered (GE) corn varieties,All GE varieties,Percent of corn planted,92
Illinois,2018,Genetically engineered (GE) corn varieties,All GE varieties,Percent of corn planted,95
Indiana,2018,Genetically engineered (GE) corn varieties,All GE varieties,Percent of corn planted,86
Iowa,2018,Genetically engineered (GE) corn varieties,All GE varieties,Percent of corn planted,93
Kansas,2018,Genetically engineered (GE) corn varieties,All GE varieties,Percent of corn planted,96
Michigan,2018,Genetically engineered (GE) corn varieties,All GE varieties,Percent of corn planted,85
Minnesota,2018,Genetically engineered (GE) corn varieties,All GE varieties,Percent of corn planted,93
Missouri,2018,Genetically engineered (GE) corn varieties,All GE varieties,Percent of corn planted,92
Nebraska,2018,Genetically engineered (GE) corn varieties,All GE varieties,Percent of corn planted,96
North Dakota,2018,Genetically engineered (GE) corn varieties,All GE varieties,Percent of corn planted,92
Ohio,2018,Genetically engineered (GE) corn varieties,All GE varieties,Percent of corn planted,86
South Dakota,2018,Genetically engineered (GE) corn varieties,All GE varieties,Percent of corn planted,96
Texas,2018,Genetically engineered (GE) corn varieties,All GE varieties,Percent of corn planted,93
Wisconsin,2018,Genetically engineered (GE) corn varieties,All GE varieties,Percent of corn planted,88
Other States,2018,Genetically engineered (GE) corn varieties,All GE varieties,Percent of corn planted,90
U.S.,2018,Genetically engineered (GE) corn varieties,All GE varieties,Percent of corn planted,92
Illinois,2019,Genetically engineered (GE) corn varieties,All GE varieties,Percent of corn planted,93
Indiana,2019,Genetically engineered (GE) corn varieties,All GE varieties,Percent of corn planted,87
Iowa,2019,Genetically engineered (GE) corn varieties,All GE varieties,Percent of corn planted,92
Kansas,2019,Genetically engineered (GE) corn varieties,All GE varieties,Percent of corn planted,95
Michigan,2019,Genetically engineered (GE) corn varieties,All GE varieties,Percent of corn planted,89
Minnesota,2019,Genetically engineered (GE) corn varieties,All GE varieties,Percent of corn planted,90
Missouri,2019,Genetically engineered (GE) corn varieties,All GE varieties,Percent of corn planted,91
Nebraska,2019,Genetically engineered (GE) corn varieties,All GE varieties,Percent of corn planted,96
North Dakota,2019,Genetically engineered (GE) corn varieties,All GE varieties,Percent of corn planted,96
Ohio,2019,Genetically engineered (GE) corn varieties,All GE varieties,Percent of corn planted,89
South Dakota,2019,Genetically engineered (GE) corn varieties,All GE varieties,Percent of corn planted,94
Texas,2019,Genetically engineered (GE) corn varieties,All GE varieties,Percent of corn planted,95
Wisconsin,2019,Genetically engineered (GE) corn varieties,All GE varieties,Percent of corn planted,89
Other States,2019,Genetically engineered (GE) corn varieties,All GE varieties,Percent of corn planted,91
U.S.,2019,Genetically engineered (GE) corn varieties,All GE varieties,Percent of corn planted,92
Illinois,2020,Genetically engineered (GE) corn varieties,All GE varieties,Percent of corn planted,94
Indiana,2020,Genetically engineered (GE) corn varieties,All GE varieties,Percent of corn planted,86
Iowa,2020,Genetically engineered (GE) corn varieties,All GE varieties,Percent of corn planted,90
Kansas,2020,Genetically engineered (GE) corn varieties,All GE varieties,Percent of corn planted,96
Michigan,2020,Genetically engineered (GE) corn varieties,All GE varieties,Percent of corn planted,89
Minnesota,2020,Genetically engineered (GE) corn varieties,All GE varieties,Percent of corn planted,92
Missouri,2020,Genetically engineered (GE) corn varieties,All GE varieties,Percent of corn planted,93
Nebraska,2020,Genetically engineered (GE) corn varieties,All GE varieties,Percent of corn planted,94
North Dakota,2020,Genetically engineered (GE) corn varieties,All GE varieties,Percent of corn planted,91
Ohio,2020,Genetically engineered (GE) corn varieties,All GE varieties,Percent of corn planted,87
South Dakota,2020,Genetically engineered (GE) corn varieties,All GE varieties,Percent of corn planted,95
Texas,2020,Genetically engineered (GE) corn varieties,All GE varieties,Percent of corn planted,92
Wisconsin,2020,Genetically engineered (GE) corn varieties,All GE varieties,Percent of corn planted,90
Other States,2020,Genetically engineered (GE) corn varieties,All GE varieties,Percent of corn planted,91
U.S.,2020,Genetically engineered (GE) corn varieties,All GE varieties,Percent of corn planted,92
Arkansas,2000,Genetically engineered (GE) upland cotton varieties,Insect-resistant (Bt) only,Percent of upland cotton planted,33
California,2000,Genetically engineered (GE) upland cotton varieties,Insect-resistant (Bt) only,Percent of upland cotton planted,3
Georgia,2000,Genetically engineered (GE) upland cotton varieties,Insect-resistant (Bt) only,Percent of upland cotton planted,18
Louisiana,2000,Genetically engineered (GE) upland cotton varieties,Insect-resistant (Bt) only,Percent of upland cotton planted,37
Mississippi,2000,Genetically engineered (GE) upland cotton varieties,Insect-resistant (Bt) only,Percent of upland cotton planted,29
North Carolina,2000,Genetically engineered (GE) upland cotton varieties,Insect-resistant (Bt) only,Percent of upland cotton planted,11
Texas,2000,Genetically engineered (GE) upland cotton varieties,Insect-resistant (Bt) only,Percent of upland cotton planted,7
Other States,2000,Genetically engineered (GE) upland cotton varieties,Insect-resistant (Bt) only,Percent of upland cotton planted,17
U.S.,2000,Genetically engineered (GE) upland cotton varieties,Insect-resistant (Bt) only,Percent of upland cotton planted,15
Arkansas,2001,Genetically engineered (GE) upland cotton varieties,Insect-resistant (Bt) only,Percent of upland cotton planted,21
California,2001,Genetically engineered (GE) upland cotton varieties,Insect-resistant (Bt) only,Percent of upland cotton planted,11
Georgia,2001,Genetically engineered (GE) upland cotton varieties,Insect-resistant (Bt) only,Percent of upland cotton planted,13
Louisiana,2001,Genetically engineered (GE) upland cotton varieties,Insect-resistant (Bt) only,Percent of upland cotton planted,30
Mississippi,2001,Genetically engineered (GE) upland cotton varieties,Insect-resistant (Bt) only,Percent of upland cotton planted,10
North Carolina,2001,Genetically engineered (GE) upland cotton varieties,Insect-resistant (Bt) only,Percent of upland cotton planted,9
Texas,2001,Genetically engineered (GE) upland cotton varieties,Insect-resistant (Bt) only,Percent of upland cotton planted,8
Other States,2001,Genetically engineered (GE) upland cotton varieties,Insect-resistant (Bt) only,Percent of upland cotton planted,18
U.S.,2001,Genetically engineered (GE) upland cotton varieties,Insect-resistant (Bt) only,Percent of upland cotton planted,13
Arkansas,2002,Genetically engineered (GE) upland cotton varieties,Insect-resistant (Bt) only,Percent of upland cotton planted,27
California,2002,Genetically engineered (GE) upland cotton varieties,Insect-resistant (Bt) only,Percent of upland cotton planted,6
Georgia,2002,Genetically engineered (GE) upland cotton varieties,Insect-resistant (Bt) only,Percent of upland cotton planted,8
Louisiana,2002,Genetically engineered (GE) upland cotton varieties,Insect-resistant (Bt) only,Percent of upland cotton planted,27
Mississippi,2002,Genetically engineered (GE) upland cotton varieties,Insect-resistant (Bt) only,Percent of upland cotton planted,19
North Carolina,2002,Genetically engineered (GE) upland cotton varieties,Insect-resistant (Bt) only,Percent of upland cotton planted,14
Texas,2002,Genetically engineered (GE) upland cotton varieties,Insect-resistant (Bt) only,Percent of upland cotton planted,7
Other States,2002,Genetically engineered (GE) upland cotton varieties,Insect-resistant (Bt) only,Percent of upland cotton planted,19
U.S.,2002,Genetically engineered (GE) upland cotton varieties,Insect-resistant (Bt) only,Percent of upland cotton planted,13
Arkansas,2003,Genetically engineered (GE) upland cotton varieties,Insect-resistant (Bt) only,Percent of upland cotton planted,24
California,2003,Genetically engineered (GE) upland cotton varieties,Insect-resistant (Bt) only,Percent of upland cotton planted,9
Georgia,2003,Genetically engineered (GE) upland cotton varieties,Insect-resistant (Bt) only,Percent of upland cotton planted,14
Louisiana,2003,Genetically engineered (GE) upland cotton varieties,Insect-resistant (Bt) only,Percent of upland cotton planted,30
Mississippi,2003,Genetically engineered (GE) upland cotton varieties,Insect-resistant (Bt) only,Percent of upland cotton planted,15
North Carolina,2003,Genetically engineered (GE) upland cotton varieties,Insect-resistant (Bt) only,Percent of upland cotton planted,16
Texas,2003,Genetically engineered (GE) upland cotton varieties,Insect-resistant (Bt) only,Percent of upland cotton planted,8
Other States,2003,Genetically engineered (GE) upland cotton varieties,Insect-resistant (Bt) only,Percent of upland cotton planted,18
U.S.,2003,Genetically engineered (GE) upland cotton varieties,Insect-resistant (Bt) only,Percent of upland cotton planted,14
