Area,Year,Measurement,Unit,Value
Euro area,1998,Percent,Percent,5.79815081804741
Euro area,1999,Percent,Percent,5.53307396518326
Euro area,2000,Percent,Percent,5.27584614691072
Euro area,2001,Percent,Percent,5.13704481266113
Euro area,2002,Percent,Percent,4.99742729447869
Euro area,2003,Percent,Percent,4.9159156787918
Euro area,2004,Percent,Percent,4.56713927807049
Euro area,2005,Percent,Percent,4.45463238327546
Euro area,2006,Percent,Percent,4.34475160523003
Euro area,2007,Percent,Percent,4.12473585216446
Euro area,2008,Percent,Percent,3.64086288270886
Euro area,2009,Percent,Percent,3.65794666835626
Euro area,2010,Percent,Percent,3.64839056119926
Euro area,2011,Percent,Percent,3.52239220458318
Euro area,2012,Percent,Percent,3.49985867494158
Euro area,2013,Percent,Percent,3.44290779971335
Euro area,2014,Percent,Percent,3.37718180107447
Euro area,2015,Percent,Percent,3.27134612922318
Euro area,2016,Percent,Percent,3.22897142621015
Euro area,2017,Percent,Percent,3.2032932429691
Europe & Central Asia,1991,Percent,Percent,14.9660503492224
Europe & Central Asia,1992,Percent,Percent,14.8520717660449
Europe & Central Asia,1993,Percent,Percent,15.071237753469
Europe & Central Asia,1994,Percent,Percent,15.4499753098084
Europe & Central Asia,1995,Percent,Percent,15.5260473312715
Europe & Central Asia,1996,Percent,Percent,15.3203059291931
Europe & Central Asia,1997,Percent,Percent,15.2636790800012
Europe & Central Asia,1998,Percent,Percent,14.9149895091349
Europe & Central Asia,1999,Percent,Percent,15.2484011274089
Europe & Central Asia,2000,Percent,Percent,14.7790967922433
Europe & Central Asia,2001,Percent,Percent,14.0794614265654
Europe & Central Asia,2002,Percent,Percent,13.3569068326348
Europe & Central Asia,2003,Percent,Percent,12.9735709678292
Europe & Central Asia,2004,Percent,Percent,12.0860576759278
Europe & Central Asia,2005,Percent,Percent,11.6997770980813
Europe & Central Asia,2006,Percent,Percent,11.1918689629698
Europe & Central Asia,2007,Percent,Percent,10.6283287895515
Europe & Central Asia,2008,Percent,Percent,10.1599228057752
Europe & Central Asia,2009,Percent,Percent,10.2294349505736
Europe & Central Asia,2010,Percent,Percent,10.2291118605884
Europe & Central Asia,2011,Percent,Percent,10.1559786496967
Europe & Central Asia,2012,Percent,Percent,9.99391173986397
Europe & Central Asia,2013,Percent,Percent,9.81031410466827
Europe & Central Asia,2014,Percent,Percent,9.17073165464032
Europe & Central Asia,2015,Percent,Percent,8.94866730344961
Europe & Central Asia,2016,Percent,Percent,8.69221625988662
Europe & Central Asia,2017,Percent,Percent,8.67537655417906
Europe & Central Asia (IDA & IBRD),1991,Percent,Percent,23.1251270926763
Europe & Central Asia (IDA & IBRD),1992,Percent,Percent,23.0159870715079
Europe & Central Asia (IDA & IBRD),1993,Percent,Percent,23.6911565146091
Europe & Central Asia (IDA & IBRD),1994,Percent,Percent,24.7026025080587
Europe & Central Asia (IDA & IBRD),1995,Percent,Percent,25.2144810117353
Europe & Central Asia (IDA & IBRD),1996,Percent,Percent,25.1312110857498
Europe & Central Asia (IDA & IBRD),1997,Percent,Percent,25.3356987440385
Europe & Central Asia (IDA & IBRD),1998,Percent,Percent,25.1129791208907
Europe & Central Asia (IDA & IBRD),1999,Percent,Percent,26.0491112860054
Europe & Central Asia (IDA & IBRD),2000,Percent,Percent,25.3645824316209
Europe & Central Asia (IDA & IBRD),2001,Percent,Percent,24.229816118669
Europe & Central Asia (IDA & IBRD),2002,Percent,Percent,22.9367986514706
Europe & Central Asia (IDA & IBRD),2003,Percent,Percent,22.3384590376567
Europe & Central Asia (IDA & IBRD),2004,Percent,Percent,20.7787372826998
Europe & Central Asia (IDA & IBRD),2005,Percent,Percent,20.0802341421636
Europe & Central Asia (IDA & IBRD),2006,Percent,Percent,19.1534423563079
Europe & Central Asia (IDA & IBRD),2007,Percent,Percent,18.1383551655528
Europe & Central Asia (IDA & IBRD),2008,Percent,Percent,17.614252055625
Europe & Central Asia (IDA & IBRD),2009,Percent,Percent,17.6787107967395
Europe & Central Asia (IDA & IBRD),2010,Percent,Percent,17.5408263291634
Europe & Central Asia (IDA & IBRD),2011,Percent,Percent,17.3724336907026
Europe & Central Asia (IDA & IBRD),2012,Percent,Percent,16.9795392611779
Europe & Central Asia (IDA & IBRD),2013,Percent,Percent,16.640307655735
Europe & Central Asia (IDA & IBRD),2014,Percent,Percent,15.4246037695598
Europe & Central Asia (IDA & IBRD),2015,Percent,Percent,15.0994493309818
Europe & Central Asia (IDA & IBRD),2016,Percent,Percent,14.660265935205
Europe & Central Asia (IDA & IBRD),2017,Percent,Percent,14.6951557894655
Europe & Central Asia (excluding high income),1991,Percent,Percent,23.1414991312201
Europe & Central Asia (excluding high income),1992,Percent,Percent,22.9246611543376
Europe & Central Asia (excluding high income),1993,Percent,Percent,23.6669723841644
Europe & Central Asia (excluding high income),1994,Percent,Percent,24.7971247272269
Europe & Central Asia (excluding high income),1995,Percent,Percent,25.5102436707161
Europe & Central Asia (excluding high income),1996,Percent,Percent,25.4799549842462
Europe & Central Asia (excluding high income),1997,Percent,Percent,25.9193811068025
Europe & Central Asia (excluding high income),1998,Percent,Percent,25.8099988882898
Europe & Central Asia (excluding high income),1999,Percent,Percent,26.9185063197014
Europe & Central Asia (excluding high income),2000,Percent,Percent,26.0832032123583
Europe & Central Asia (excluding high income),2001,Percent,Percent,24.7752835273788
Europe & Central Asia (excluding high income),2002,Percent,Percent,23.3248491729169
Europe & Central Asia (excluding high income),2003,Percent,Percent,22.7355557240506
Europe & Central Asia (excluding high income),2004,Percent,Percent,21.0587487558077
Europe & Central Asia (excluding high income),2005,Percent,Percent,20.3472532628433
Europe & Central Asia (excluding high income),2006,Percent,Percent,19.5086308254552
Europe & Central Asia (excluding high income),2007,Percent,Percent,18.5152504140438
Europe & Central Asia (excluding high income),2008,Percent,Percent,18.015064578447
Europe & Central Asia (excluding high income),2009,Percent,Percent,18.1530647542486
Europe & Central Asia (excluding high income),2010,Percent,Percent,18.0016956725384
Europe & Central Asia (excluding high income),2011,Percent,Percent,17.8181210208393
Europe & Central Asia (excluding high income),2012,Percent,Percent,17.4316099970896
Europe & Central Asia (excluding high income),2013,Percent,Percent,17.1197126374468
Europe & Central Asia (excluding high income),2014,Percent,Percent,15.847551509827
Europe & Central Asia (excluding high income),2015,Percent,Percent,15.4897736877842
Europe & Central Asia (excluding high income),2016,Percent,Percent,15.1138310748633
Europe & Central Asia (excluding high income),2017,Percent,Percent,15.1581735691841
European Union,1991,Percent,Percent,9.76020385844738
European Union,1992,Percent,Percent,9.79127440190237
European Union,1993,Percent,Percent,9.67248779797828
European Union,1994,Percent,Percent,9.41629578411925
European Union,1995,Percent,Percent,9.15299743360224
European Union,1996,Percent,Percent,8.76384345309749
European Union,1997,Percent,Percent,8.76240229561847
European Union,1998,Percent,Percent,8.42753021143855
European Union,1999,Percent,Percent,8.15665400038577
European Union,2000,Percent,Percent,7.94199235612855
European Union,2001,Percent,Percent,7.67444243544747
European Union,2002,Percent,Percent,7.03282204520502
European Union,2003,Percent,Percent,6.85342306613911
European Union,2004,Percent,Percent,6.33821426098783
European Union,2005,Percent,Percent,6.15175339847026
European Union,2006,Percent,Percent,5.87576328240713
European Union,2007,Percent,Percent,5.58349960612968
European Union,2008,Percent,Percent,5.11825058890345
European Union,2009,Percent,Percent,5.10871310363505
European Union,2010,Percent,Percent,5.18441115014656
European Union,2011,Percent,Percent,5.00064766869802
European Union,2012,Percent,Percent,4.96888407146642
European Union,2013,Percent,Percent,4.82466158259222
European Union,2014,Percent,Percent,4.72128710036696
European Union,2015,Percent,Percent,4.51902458461695
European Union,2016,Percent,Percent,4.29446671538576
European Union,2017,Percent,Percent,4.24822040506178
Fiji,1991,Percent,Percent,53.1809997558594
Fiji,1992,Percent,Percent,52.1199989318848
Fiji,1993,Percent,Percent,51.5499992370605
Fiji,1994,Percent,Percent,51.0429992675781
Fiji,1995,Percent,Percent,50.6479988098145
Fiji,1996,Percent,Percent,49.7360000610352
Fiji,1997,Percent,Percent,49.0979995727539
Fiji,1998,Percent,Percent,48.867000579834
Fiji,1999,Percent,Percent,48.1790008544922
Fiji,2000,Percent,Percent,47.4560012817383
Fiji,2001,Percent,Percent,46.3689994812012
Fiji,2002,Percent,Percent,46.0089988708496
Fiji,2003,Percent,Percent,45.4980010986328
Fiji,2004,Percent,Percent,44.6440010070801
Fiji,2005,Percent,Percent,44.1780014038086
Fiji,2006,Percent,Percent,43.6749992370605
Fiji,2007,Percent,Percent,43.6049995422363
Fiji,2008,Percent,Percent,43.1980018615723
Fiji,2009,Percent,Percent,43.3889999389648
Fiji,2010,Percent,Percent,42.8849983215332
Fiji,2011,Percent,Percent,42.3079986572266
Fiji,2012,Percent,Percent,42.1699981689453
Fiji,2013,Percent,Percent,41.6990013122559
Fiji,2014,Percent,Percent,40.4329986572266
Fiji,2015,Percent,Percent,39.3950004577637
Fiji,2016,Percent,Percent,39.1949996948242
Fiji,2017,Percent,Percent,39.4720001220703
Finland,1991,Percent,Percent,8.89099979400635
Finland,1992,Percent,Percent,9.02499961853027
Finland,1993,Percent,Percent,8.90499973297119
Finland,1994,Percent,Percent,8.73400020599365
Finland,1995,Percent,Percent,7.75799989700317
Finland,1996,Percent,Percent,7.89300012588501
Finland,1997,Percent,Percent,7.77799987792969
Finland,1998,Percent,Percent,7.11399984359741
Finland,1999,Percent,Percent,6.38100004196167
Finland,2000,Percent,Percent,6.20800018310547
Finland,2001,Percent,Percent,5.83699989318848
Finland,2002,Percent,Percent,5.52699995040894
Finland,2003,Percent,Percent,5.27699995040894
Finland,2004,Percent,Percent,5.00899982452393
Finland,2005,Percent,Percent,4.82499980926514
Finland,2006,Percent,Percent,4.67000007629395
Finland,2007,Percent,Percent,4.53700017929077
Finland,2008,Percent,Percent,4.52099990844727
Finland,2009,Percent,Percent,4.6269998550415
Finland,2010,Percent,Percent,4.43900012969971
Finland,2011,Percent,Percent,4.23099994659424
Finland,2012,Percent,Percent,4.15999984741211
Finland,2013,Percent,Percent,4.13199996948242
Finland,2014,Percent,Percent,4.25600004196167
Finland,2015,Percent,Percent,4.22399997711182
Finland,2016,Percent,Percent,3.86500000953674
Finland,2017,Percent,Percent,3.88000011444092
Fragile and conflict affected situations,1991,Percent,Percent,67.5977853790366
Fragile and conflict affected situations,1992,Percent,Percent,67.6425182110677
Fragile and conflict affected situations,1993,Percent,Percent,67.7766462252751
Fragile and conflict affected situations,1994,Percent,Percent,67.8278213744532
Fragile and conflict affected situations,1995,Percent,Percent,67.6628007116962
Fragile and conflict affected situations,1996,Percent,Percent,67.0068581489552
Fragile and conflict affected situations,1997,Percent,Percent,66.7622996910419
Fragile and conflict affected situations,1998,Percent,Percent,66.2012105404901
Fragile and conflict affected situations,1999,Percent,Percent,66.0847861767266
Fragile and conflict affected situations,2000,Percent,Percent,65.4967716173234
Fragile and conflict affected situations,2001,Percent,Percent,64.6319314749779
Fragile and conflict affected situations,2002,Percent,Percent,64.1094027833125
Fragile and conflict affected situations,2003,Percent,Percent,63.9943972369887
Fragile and conflict affected situations,2004,Percent,Percent,62.8088872570365
Fragile and conflict affected situations,2005,Percent,Percent,62.390612957212
Fragile and conflict affected situations,2006,Percent,Percent,61.8299911008978
Fragile and conflict affected situations,2007,Percent,Percent,60.4172716336165
Fragile and conflict affected situations,2008,Percent,Percent,59.930960094681
Fragile and conflict affected situations,2009,Percent,Percent,58.9890429076845
Fragile and conflict affected situations,2010,Percent,Percent,58.3462954189024
Fragile and conflict affected situations,2011,Percent,Percent,58.3091954346162
Fragile and conflict affected situations,2012,Percent,Percent,58.1951238037509
Fragile and conflict affected situations,2013,Percent,Percent,58.1481607124821
Fragile and conflict affected situations,2014,Percent,Percent,58.3609284826601
Fragile and conflict affected situations,2015,Percent,Percent,57.9805509032124
Fragile and conflict affected situations,2016,Percent,Percent,57.9071503854817
Fragile and conflict affected situations,2017,Percent,Percent,58.0840430104593
France,1991,Percent,Percent,5.32999992370605
France,1992,Percent,Percent,5.91900014877319
France,1993,Percent,Percent,5.45699977874756
France,1994,Percent,Percent,5.18699979782104
France,1995,Percent,Percent,4.8899998664856
France,1996,Percent,Percent,4.82299995422363
France,1997,Percent,Percent,4.63700008392334
France,1998,Percent,Percent,4.41099977493286
France,1999,Percent,Percent,4.24300003051758
France,2000,Percent,Percent,4.14300012588501
France,2001,Percent,Percent,4.07000017166138
France,2002,Percent,Percent,4.13100004196167
France,2003,Percent,Percent,4.25400018692017
France,2004,Percent,Percent,3.87400007247925
France,2005,Percent,Percent,3.63700008392334
France,2006,Percent,Percent,3.73300004005432
France,2007,Percent,Percent,3.4539999961853
France,2008,Percent,Percent,2.73799991607666
France,2009,Percent,Percent,2.93099999427795
France,2010,Percent,Percent,2.90799999237061
France,2011,Percent,Percent,2.90899991989136
France,2012,Percent,Percent,2.91899991035461
France,2013,Percent,Percent,3.07500004768372
France,2014,Percent,Percent,2.84599995613098
France,2015,Percent,Percent,2.74499988555908
France,2016,Percent,Percent,2.87199997901917
France,2017,Percent,Percent,2.87400007247925
French Polynesia,1991,Percent,Percent,14.4779996871948
French Polynesia,1992,Percent,Percent,14.3059997558594
French Polynesia,1993,Percent,Percent,14.5249996185303
French Polynesia,1994,Percent,Percent,14.6870002746582
French Polynesia,1995,Percent,Percent,14.2320003509521
French Polynesia,1996,Percent,Percent,14.2469997406006
French Polynesia,1997,Percent,Percent,12.8500003814697
French Polynesia,1998,Percent,Percent,12.1929998397827
French Polynesia,1999,Percent,Percent,11.5869998931885
French Polynesia,2000,Percent,Percent,10.6660003662109
French Polynesia,2001,Percent,Percent,9.99400043487549
French Polynesia,2002,Percent,Percent,9.38899993896484
French Polynesia,2003,Percent,Percent,9.13399982452393
French Polynesia,2004,Percent,Percent,9.22500038146973
French Polynesia,2005,Percent,Percent,9.19499969482422
French Polynesia,2006,Percent,Percent,9.21599960327148
French Polynesia,2007,Percent,Percent,9.2480001449585
French Polynesia,2008,Percent,Percent,9.15499973297119
French Polynesia,2009,Percent,Percent,9.47999954223633
French Polynesia,2010,Percent,Percent,9.1879997253418
French Polynesia,2011,Percent,Percent,9.0019998550415
French Polynesia,2012,Percent,Percent,8.88199996948242
French Polynesia,2013,Percent,Percent,8.77400016784668
French Polynesia,2014,Percent,Percent,8.8120002746582
French Polynesia,2015,Percent,Percent,8.65299987792969
French Polynesia,2016,Percent,Percent,8.60000038146973
French Polynesia,2017,Percent,Percent,8.61800003051758
Gabon,1991,Percent,Percent,44.4210014343262
Gabon,1992,Percent,Percent,44.6640014648438
Gabon,1993,Percent,Percent,43.5149993896484
Gabon,1994,Percent,Percent,44.4449996948242
Gabon,1995,Percent,Percent,43.5169982910156
Gabon,1996,Percent,Percent,42.8240013122559
Gabon,1997,Percent,Percent,42.3849983215332
Gabon,1998,Percent,Percent,40.7299995422363
Gabon,1999,Percent,Percent,42.5190010070801
Gabon,2000,Percent,Percent,43.2060012817383
Gabon,2001,Percent,Percent,43.2070007324219
Gabon,2002,Percent,Percent,43.4189987182617
Gabon,2003,Percent,Percent,43.1640014648438
Gabon,2004,Percent,Percent,43.3740005493164
Gabon,2005,Percent,Percent,43.3120002746582
Gabon,2006,Percent,Percent,44.0890007019043
Gabon,2007,Percent,Percent,43.2540016174316
Gabon,2008,Percent,Percent,44.1059989929199
Gabon,2009,Percent,Percent,43.9140014648438
Gabon,2010,Percent,Percent,43.0940017700195
Gabon,2011,Percent,Percent,42.9010009765625
Gabon,2012,Percent,Percent,42.2890014648438
Gabon,2013,Percent,Percent,41.8629989624023
Gabon,2014,Percent,Percent,41.6419982910156
Gabon,2015,Percent,Percent,41.2330017089844
Gabon,2016,Percent,Percent,41.3009986877441
Gabon,2017,Percent,Percent,41.8800010681152
Gambia,1991,Percent,Percent,33.8279991149902
Gambia,1992,Percent,Percent,33.109001159668
Gambia,1993,Percent,Percent,33.0579986572266
Gambia,1994,Percent,Percent,33.9780006408691
Gambia,1995,Percent,Percent,35.189998626709
Gambia,1996,Percent,Percent,33.7099990844727
Gambia,1997,Percent,Percent,33.8040008544922
Gambia,1998,Percent,Percent,32.992000579834
Gambia,1999,Percent,Percent,33.5390014648438
Gambia,2000,Percent,Percent,33.1660003662109
Gambia,2001,Percent,Percent,32.9630012512207
Gambia,2002,Percent,Percent,33.3819999694824
Gambia,2003,Percent,Percent,33.4980010986328
Gambia,2004,Percent,Percent,33.6910018920898
Gambia,2005,Percent,Percent,34.2319984436035
Gambia,2006,Percent,Percent,32.3499984741211
Gambia,2007,Percent,Percent,31.4389991760254
Gambia,2008,Percent,Percent,32.6069984436035
